onset	duration	trial_type	response_time
2.539000000000001	0.629	stim1-28	n/a
9.201	0.605	stim2-56	n/a
9.838	0.0	left	0.348
15.502000000000002	0.608	stim1-28	n/a
25.142000000000003	0.605	stim2-40	n/a
25.78	0.0	left	0.219
31.47	0.608	stim1-14	n/a
39.611	0.617	stim2-5	n/a
40.261	0.0	right	0.322
45.919	0.624	stim1-5	n/a
53.576	0.601	stim2-14	n/a
54.209	0.0	left	0.743
59.874	0.607	stim1-14	n/a
67.013	0.602	stim2-28	n/a
67.64699999999999	0.0	left	0.162
73.315	0.604	stim1-20	n/a
81.951	0.6	stim2-21	n/a
82.583	0.0	left	0.243
88.25800000000001	0.604	stim1-7	n/a
97.395	0.617	stim2-2	n/a
98.045	0.0	right	0.338
103.722	0.604	stim1-28	n/a
113.358	0.603	stim2-14	n/a
113.993	0.0	right	0.19
119.66	0.608	stim1-10	n/a
128.8	0.605	stim2-20	n/a
129.437	0.0	right	1.053
129.437	0.0	error	1.053
135.11100000000002	0.606	stim1-10	n/a
143.749	0.626	stim2-5	n/a
144.40800000000002	0.0	right	0.303
150.05100000000002	0.606	stim1-20	n/a
157.68900000000002	0.615	stim2-57	n/a
158.33700000000002	0.0	left	0.309
163.989	0.605	stim1-10	n/a
172.127	0.6	stim2-11	n/a
172.76000000000002	0.0	left	0.691
178.437	0.606	stim1-28	n/a
185.576	0.604	stim2-40	n/a
186.212	0.0	left	0.336
191.89	0.606	stim1-10	n/a
198.528	0.603	stim2-28	n/a
199.164	0.0	left	0.499
204.838	0.606	stim1-20	n/a
213.476	0.602	stim2-14	n/a
214.11	0.0	right	0.283
219.798	0.607	stim1-28	n/a
227.938	0.632	stim2-29	n/a
228.603	0.0	left	0.418
234.229	0.607	stim1-14	n/a
241.368	0.632	stim2-20	n/a
242.032	0.0	left	0.287
247.69700000000003	0.604	stim1-7	n/a
257.334	0.621	stim2-5	n/a
257.988	0.0	right	0.23
263.65099999999995	0.6	stim1-14	n/a
271.283	0.613	stim2-40	n/a
271.93	0.0	left	0.311
277.608	0.608	stim1-20	n/a
284.249	0.63	stim2-7	n/a
284.911	0.0	right	0.402
290.563	0.609	stim1-14	n/a
299.704	0.601	stim2-10	n/a
300.338	0.0	right	0.495
306.016	0.607	stim1-20	n/a
314.155	0.611	stim2-40	n/a
314.798	0.0	left	0.249
320.431	0.607	stim1-7	n/a
330.07	0.601	stim2-10	n/a
330.703	0.0	left	0.512
336.397	0.605	stim1-10	n/a
343.035	0.601	stim2-14	n/a
343.668	0.0	left	0.896
349.35299999999995	0.631	stim1-5	n/a
358.517	0.621	stim2-4	n/a
359.171	0.0	right	0.595
364.818	0.607	stim1-20	n/a
373.458	0.631	stim2-7	n/a
374.121	0.0	right	0.289
379.756	0.603	stim1-5	n/a
386.893	0.603	stim2-7	n/a
387.528	0.0	left	0.268
393.209	0.606	stim1-7	n/a
400.847	0.617	stim2-5	n/a
401.497	0.0	right	0.238
407.167	0.604	stim1-7	n/a
416.303	0.6	stim2-10	n/a
416.935	0.0	left	0.23
422.629	0.606	stim1-14	n/a
432.267	0.629	stim2-7	n/a
432.929	0.0	right	0.262
438.598	0.607	stim1-5	n/a
446.238	0.6	stim2-14	n/a
446.87	0.0	left	0.305
452.547	0.629	stim1-5	n/a
459.209	0.631	stim2-14	n/a
459.873	0.0	left	0.306
465.492	0.605	stim1-28	n/a
474.13	0.601	stim2-29	n/a
474.763	0.0	right	0.484
474.763	0.0	error	0.484
480.461	0.605	stim1-10	n/a
488.598	0.602	stim2-28	n/a
489.232	0.0	left	0.345
494.884	0.604	stim1-7	n/a
502.021	0.625	stim2-5	n/a
502.679	0.0	right	0.368
508.321	0.602	stim1-5	n/a
516.955	0.622	stim2-4	n/a
517.61	0.0	right	0.434
