onset	duration	trial_type	response_time
2.543	0.627	stim1-5	n/a
10.202000000000004	0.618	stim2-2	n/a
10.852000000000004	0.0	right	0.41
16.485000000000007	0.606	stim1-10	n/a
24.624	0.602	stim2-14	n/a
25.259000000000007	0.0	left	1.028
30.940000000000005	0.616	stim1-5	n/a
39.588	0.618	stim2-10	n/a
40.23800000000001	0.0	left	0.446
45.883	0.602	stim1-10	n/a
55.517	0.618	stim2-5	n/a
56.16700000000001	0.0	right	0.698
61.847	0.604	stim1-20	n/a
68.483	0.619	stim2-57	n/a
69.13499999999999	0.0	left	0.442
74.781	0.604	stim1-7	n/a
83.918	0.601	stim2-14	n/a
84.55200000000002	0.0	left	0.65
90.247	0.606	stim1-10	n/a
97.38500000000002	0.617	stim2-7	n/a
98.03400000000002	0.0	right	0.983
103.704	0.603	stim1-20	n/a
112.34	0.616	stim2-57	n/a
112.989	0.0	left	0.657
118.663	0.606	stim1-14	n/a
126.80100000000002	0.602	stim2-20	n/a
127.436	0.0	left	0.999
133.125	0.607	stim1-28	n/a
142.765	0.601	stim2-40	n/a
143.399	0.0	left	1.457
149.08700000000002	0.605	stim1-28	n/a
158.22500000000002	0.6	stim2-20	n/a
158.858	0.0	right	1.297
164.55800000000002	0.604	stim1-10	n/a
171.19500000000002	0.618	stim2-4	n/a
171.845	0.0	right	0.569
177.49	0.606	stim1-7	n/a
185.129	0.6	stim2-10	n/a
185.761	0.0	left	1.048
191.438	0.601	stim1-10	n/a
198.571	0.633	stim2-28	n/a
199.236	0.0	left	0.462
204.872	0.606	stim1-28	n/a
212.011	0.632	stim2-20	n/a
212.676	0.0	right	0.814
218.339	0.622	stim1-5	n/a
225.993	0.619	stim2-4	n/a
226.645	0.0	right	1.239
232.277	0.604	stim1-14	n/a
241.413	0.6	stim2-28	n/a
242.045	0.0	left	0.664
247.724	0.6	stim1-5	n/a
257.356	0.617	stim2-3	n/a
258.00600000000003	0.0	right	0.482
263.665	0.606	stim1-20	n/a
272.303	0.631	stim2-14	n/a
272.967	0.0	right	0.649
278.623	0.609	stim1-28	n/a
285.264	0.633	stim2-27	n/a
285.93	0.0	right	1.275
291.576	0.61	stim1-14	n/a
299.718	0.617	stim2-5	n/a
300.368	0.0	right	0.703
306.01300000000003	0.607	stim1-14	n/a
313.152	0.603	stim2-40	n/a
313.788	0.0	left	0.338
319.46000000000004	0.633	stim1-5	n/a
327.125	0.617	stim2-3	n/a
327.774	0.0	right	0.597
333.414	0.602	stim1-7	n/a
343.048	0.62	stim2-5	n/a
343.7	0.0	right	1.095
349.357	0.602	stim1-28	n/a
355.991	0.632	stim2-10	n/a
356.65500000000003	0.0	right	0.815
362.323	0.605	stim1-14	n/a
370.46	0.6	stim2-20	n/a
371.092	0.0	left	1.245
376.763	0.605	stim1-14	n/a
385.4	0.613	stim2-5	n/a
386.045	0.0	right	0.583
391.706	0.6	stim1-5	n/a
400.839	0.615	stim2-4	n/a
401.486	0.0	right	0.678
407.136	0.603	stim1-20	n/a
416.771	0.6	stim2-19	n/a
417.403	0.0	right	0.764
423.083	0.605	stim1-20	n/a
429.721	0.603	stim2-19	n/a
430.357	0.0	right	0.953
436.03	0.605	stim1-7	n/a
443.168	0.62	stim2-4	n/a
443.82	0.0	right	0.766
449.462	0.604	stim1-28	n/a
458.1	0.601	stim2-40	n/a
458.733	0.0	left	0.477
464.419	0.605	stim1-10	n/a
472.058	0.602	stim2-20	n/a
472.694	0.0	left	0.654
478.35300000000007	0.606	stim1-20	n/a
487.492	0.619	stim2-57	n/a
488.145	0.0	left	0.443
493.8250000000001	0.602	stim1-7	n/a
501.96	0.601	stim2-14	n/a
502.593	0.0	left	1.001
508.284	0.604	stim1-7	n/a
517.92	0.618	stim2-4	n/a
518.57	0.0	right	0.531
