onset	duration	trial_type	response_time
2.5449999999999946	0.609	stim1-20	n/a
10.686999999999998	0.632	stim2-40	n/a
11.351999999999997	0.0	left	0.437
16.982	0.604	stim1-28	n/a
23.619	0.602	stim2-14	n/a
24.254999999999995	0.0	right	0.554
29.917999999999992	0.601	stim1-7	n/a
39.55199999999999	0.618	stim2-10	n/a
40.202	0.0	left	1.253
45.88499999999999	0.606	stim1-28	n/a
54.524	0.63	stim2-27	n/a
55.18599999999999	0.0	right	1.162
60.85	0.604	stim1-14	n/a
69.987	0.633	stim2-7	n/a
70.65299999999999	0.0	right	0.425
76.286	0.606	stim1-28	n/a
83.42399999999999	0.601	stim2-20	n/a
84.05799999999999	0.0	right	0.619
89.725	0.603	stim1-7	n/a
97.36	0.6	stim2-6	n/a
97.993	0.0	right	0.932
103.685	0.629	stim1-10	n/a
110.346	0.631	stim2-5	n/a
111.009	0.0	right	0.524
116.647	0.608	stim1-20	n/a
126.288	0.606	stim2-40	n/a
126.927	0.0	left	0.628
132.60699999999997	0.606	stim1-7	n/a
141.74599999999998	0.616	stim2-2	n/a
142.394	0.0	right	0.786
148.06	0.605	stim1-14	n/a
155.19799999999998	0.601	stim2-5	n/a
155.832	0.0	right	0.362
161.50099999999998	0.607	stim1-28	n/a
170.142	0.632	stim2-10	n/a
170.80599999999998	0.0	right	0.701
176.454	0.605	stim1-10	n/a
184.591	0.601	stim2-14	n/a
185.224	0.0	left	0.798
190.906	0.609	stim1-14	n/a
198.548	0.602	stim2-40	n/a
199.183	0.0	left	0.588
204.854	0.629	stim1-5	n/a
213.015	0.633	stim2-4	n/a
213.68	0.0	right	1.137
219.31100000000004	0.602	stim1-20	n/a
228.944	0.632	stim2-28	n/a
229.60900000000004	0.0	left	0.545
235.27000000000004	0.632	stim1-5	n/a
241.93400000000003	0.619	stim2-3	n/a
242.58500000000004	0.0	right	0.43
248.22000000000003	0.604	stim1-20	n/a
255.356	0.601	stim2-7	n/a
255.98900000000003	0.0	right	0.967
261.67400000000004	0.606	stim1-10	n/a
270.312	0.63	stim2-4	n/a
270.974	0.0	right	0.627
276.612	0.602	stim1-7	n/a
285.74600000000004	0.601	stim2-6	n/a
286.38100000000003	0.0	right	0.991
292.064	0.629	stim1-5	n/a
299.725	0.618	stim2-3	n/a
300.375	0.0	right	0.423
306.01	0.629	stim1-5	n/a
315.671	0.621	stim2-14	n/a
316.325	0.0	left	1.624
321.949	0.605	stim1-14	n/a
331.087	0.6	stim2-20	n/a
331.72	0.0	left	1.009
337.40500000000003	0.603	stim1-14	n/a
344.041	0.632	stim2-10	n/a
344.706	0.0	right	0.591
350.377	0.631	stim1-5	n/a
358.541	0.6	stim2-10	n/a
359.173	0.0	left	0.675
364.821	0.619	stim1-10	n/a
371.973	0.632	stim2-4	n/a
372.637	0.0	right	0.555
378.27	0.604	stim1-14	n/a
385.907	0.602	stim2-20	n/a
386.542	0.0	left	0.338
392.217	0.617	stim1-5	n/a
400.866	0.604	stim2-14	n/a
401.503	0.0	left	0.18
407.185	0.604	stim1-20	n/a
416.822	0.628	stim2-10	n/a
417.482	0.0	right	0.515
423.144	0.606	stim1-28	n/a
431.283	0.631	stim2-10	n/a
431.947	0.0	right	0.937
437.609	0.604	stim1-28	n/a
444.245	0.62	stim2-79	n/a
444.898	0.0	left	0.324
450.561	0.622	stim1-10	n/a
459.215	0.6	stim2-7	n/a
459.848	0.0	right	0.723
465.521	0.607	stim1-7	n/a
472.66	0.616	stim2-2	n/a
473.308	0.0	right	0.404
478.991	0.603	stim1-20	n/a
488.127	0.62	stim2-57	n/a
488.781	0.0	left	0.313
494.425	0.62	stim1-10	n/a
502.07700000000006	0.603	stim2-20	n/a
502.713	0.0	left	0.764
508.362	0.603	stim1-7	n/a
517.9979999999999	0.63	stim2-4	n/a
518.66	0.0	right	0.563
