onset	duration	trial_type	response_time
2.5489999999999995	0.611	stim1-10	n/a
10.692000000000007	0.615	stim2-5	n/a
11.339	0.0	right	0.444
16.995000000000005	0.604	stim1-10	n/a
23.632000000000005	0.632	stim2-7	n/a
24.297	0.0	right	0.338
29.945000000000007	0.609	stim1-14	n/a
39.086	0.622	stim2-7	n/a
39.741	0.0	right	0.408
45.371	0.607	stim1-10	n/a
53.010000000000005	0.621	stim2-5	n/a
53.663	0.0	right	0.697
59.336	0.625	stim1-7	n/a
67.993	0.622	stim2-4	n/a
68.647	0.0	right	0.383
74.296	0.605	stim1-20	n/a
81.43400000000001	0.602	stim2-21	n/a
82.068	0.0	left	0.859
87.73299999999999	0.606	stim1-28	n/a
97.373	0.601	stim2-10	n/a
98.006	0.0	right	0.863
103.689	0.627	stim1-7	n/a
110.349	0.6	stim2-14	n/a
110.981	0.0	left	0.52
116.643	0.605	stim1-28	n/a
125.281	0.603	stim2-40	n/a
125.916	0.0	left	0.533
131.579	0.627	stim1-5	n/a
138.73899999999998	0.615	stim2-2	n/a
139.38600000000002	0.0	right	0.716
145.05	0.606	stim1-14	n/a
154.188	0.631	stim2-28	n/a
154.851	0.0	left	0.755
160.48200000000003	0.604	stim1-10	n/a
168.61900000000003	0.631	stim2-28	n/a
169.28199999999998	0.0	left	0.533
174.94299999999998	0.608	stim1-28	n/a
184.58300000000003	0.633	stim2-10	n/a
185.248	0.0	right	0.605
190.898	0.623	stim1-10	n/a
198.554	0.615	stim2-4	n/a
199.201	0.0	right	0.545
204.855	0.627	stim1-5	n/a
213.514	0.603	stim2-7	n/a
214.15000000000003	0.0	left	0.529
219.79200000000003	0.604	stim1-14	n/a
227.928	0.631	stim2-10	n/a
228.593	0.0	left	1.737
228.593	0.0	error	1.737
234.236	0.602	stim1-7	n/a
240.87100000000004	0.619	stim2-4	n/a
241.523	0.0	right	0.439
247.207	0.623	stim1-5	n/a
256.362	0.601	stim2-14	n/a
256.995	0.0	left	0.245
262.63800000000003	0.607	stim1-10	n/a
270.278	0.6	stim2-7	n/a
270.91	0.0	right	0.377
276.586	0.6	stim1-7	n/a
286.218	0.611	stim2-2	n/a
286.862	0.0	right	0.483
292.56100000000004	0.604	stim1-28	n/a
299.697	0.601	stim2-56	n/a
300.33000000000004	0.0	left	0.305
305.99600000000004	0.607	stim1-20	n/a
313.635	0.6	stim2-14	n/a
314.267	0.0	error	1.594
314.267	0.0	left	1.594
319.957	0.606	stim1-14	n/a
328.095	0.603	stim2-40	n/a
328.73	0.0	left	0.421
334.41900000000004	0.625	stim1-5	n/a
343.076	0.63	stim2-6	n/a
343.73900000000003	0.0	left	1.145
349.373	0.605	stim1-28	n/a
356.01	0.602	stim2-56	n/a
356.64500000000004	0.0	left	0.246
362.325	0.601	stim1-5	n/a
371.458	0.632	stim2-7	n/a
372.123	0.0	left	0.551
377.781	0.603	stim1-20	n/a
384.916	0.602	stim2-28	n/a
385.55	0.0	left	0.326
391.255	0.607	stim1-14	n/a
400.894	0.603	stim2-15	n/a
401.529	0.0	right	1.588
401.529	0.0	error	1.588
407.187	0.63	stim1-7	n/a
416.349	0.633	stim2-20	n/a
417.015	0.0	left	0.277
422.619	0.624	stim1-5	n/a
432.275	0.632	stim2-7	n/a
432.939	0.0	left	0.887
438.585	0.604	stim1-7	n/a
445.222	0.616	stim2-2	n/a
445.87	0.0	right	0.663
451.509	0.607	stim1-20	n/a
459.648	0.626	stim2-14	n/a
460.308	0.0	error	0.743
460.308	0.0	left	0.743
465.96400000000006	0.603	stim1-20	n/a
474.6	0.6	stim2-14	n/a
475.232	0.0	right	0.622
480.924	0.604	stim1-14	n/a
488.56000000000006	0.633	stim2-28	n/a
489.227	0.0	left	0.372
494.87	0.624	stim1-20	n/a
502.027	0.601	stim2-40	n/a
502.662	0.0	left	0.21
508.34	0.607	stim1-28	n/a
516.981	0.632	stim2-10	n/a
517.647	0.0	right	0.381
